Order_orig.	Familiy_orig.	Orig._comb.		Described_as	Name	Author	Year	Page	Bar code	Type kind	Are we sure it is a published name?	Conserved as	Where	Associated preparation numbers	Labeled as type	Label(s)	Specimens	Males	Females	Larvae	Pupae	Original description checked?	Author(s)	Year	Title	Reference	Editors	Place	Periodicle	Publisher	Volume	Pages	Expedition	Country	Years	Province/Region/State	District/County/Municip.	This is type locality	Order.	Family	Genus	Combination	Author and year	Status	Reference to curr. taxonomy	Reference to publication of lectotype	Date	Remarks	Recorder	Locality	Country	Invalid details	Current combination established by	Record_ID	Search by bar code	Copy
Coleoptera		Haliplus fulvus var sparreschneideri		Variation	fulvus var sparreschneideri	Münster	1922	0	10001916		FALSE	Pinned	Pinned type collection		TRUE	"Maalselven Münster VI/07", "TYPUS"(red label), "Haliplus Sparreschneideri"	1	0	0	0	0	FALSE														Troms	Målselv		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Målselv	Norway			924		0
Coleoptera		Haliplus fulvus var unicolor		Variation	fulvus var unicolor	Münster	1922	0	10001923		FALSE	Pinned	Pinned type collection		FALSE	"Kongsberg Munster"	1	0	0	0	0	FALSE														Buskerud	Kongsberg		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Kongsberg	Norway			932		0
Coleoptera		Haliplus fulvus var unicolor		Variation	fulvus var unicolor	Münster	1922	0	10001922		FALSE	Pinned	Pinned type collection		FALSE	"Kongsberg Munster"	1	0	0	0	0	FALSE														Buskerud	Kongsberg		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Kongsberg	Norway			930		0
Coleoptera		Haliplus fulvus var unicolor		Variation	fulvus var unicolor	Münster	1922	0	10001921		FALSE	Pinned	Pinned type collection		FALSE	"Kongsberg Munster"	1	0	0	0	0	FALSE														Buskerud	Kongsberg		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Kongsberg	Norway			929		0
Coleoptera		Haliplus fulvus var unicolor		Variation	fulvus var unicolor	Münster	1922	0	10001920		FALSE	Pinned	Pinned type collection		FALSE	"Kongsberg Ths Münster"	1	0	0	0	0	FALSE														Buskerud	Kongsberg		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Kongsberg	Norway			928		0
Coleoptera		Haliplus fulvus var unicolor		Variation	fulvus var unicolor	Münster	1922	0	10001919		FALSE	Pinned	Pinned type collection		TRUE	"Kongsberg Ths Münster", "TYPUS"(red label), "H. fulvus v. unicolor m"	1	0	0	0	0	FALSE														Buskerud	Kongsberg		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Kongsberg	Norway			927		0
Coleoptera		Haliplus fulvus var unicolor		Variation	fulvus var unicolor	Münster	1922	0	10001924		FALSE	Pinned	Pinned type collection		FALSE	"Kongsberg Munster"	1	0	0	0	0	FALSE														Buskerud	Kongsberg		Coleoptera	Haliplidae	Haliplus	Haliplus fulvus	Fabricius, 1801				07.11.2005		Olberg, Stefan	Kongsberg	Norway			916		0
Coleoptera		Haliplus variegatus leopardinus		Variation	variegatus leopardinus	J.Sahlberg	1900	0	10001954		FALSE	Pinned	Pinned type collection		TRUE	"Corfu", "U.Sahlb.", " "(red label), "Hal. varieg. leopardinus J.Shlb. Cotype"	1	0	0	0	0	FALSE																	Coleoptera	Haliplidae	Haliplus	Haliplus variegatus	Sturm, 1834				08.11.2005		Olberg, Stefan					996		0
Coleoptera		Hydnobius claviger		Species	claviger	Strand	1943	0	10001978		FALSE	Pinned	Pinned type collection		TRUE	"2:Bukten,Bygdø Munster, 28.9.32", "Gk 5449 Z.M.Oslo", " Para-TYPUS"(green label)	1	0	0	0	0	FALSE														Oslo	Oslo		Coleoptera	Leiodidae	Hydnobius	Hydnobius claviger	Strand, 1943				09.11.2005		Olberg, Stefan	Bygdøy	Norway			1054		0
Coleoptera		Hydnobius claviger		Species	claviger	Strand	1943	0	10001977		FALSE	Pinned	Pinned type collection		TRUE	"Gran, Hadeland Münster, IX/92", "Hydnobius multistriatus", "Hydn. punctatus typ. Dr. Fleischer determ.", "Gk 5448 Z.M.Oslo", "Hydnobius claviger TYPUS A. Strand"(red label)	1	1	0	0	0	FALSE																	Coleoptera	Leiodidae	Hydnobius	Hydnobius claviger	Strand, 1943				09.11.2005		Olberg, Stefan					1051		0
Coleoptera		Hydnobius claviger		Species	claviger	Strand	1943	0	10001979		FALSE	Pinned	Pinned type collection		TRUE	"Næs Vk.", "Aall", "Gk 5450 Z.M.Oslo", " Para-TYPUS"(green label)	1	1	0	0	0	FALSE														Aust-Agder	Tvedestrand		Coleoptera	Leiodidae	Hydnobius	Hydnobius claviger	Strand, 1943				09.11.2005		Olberg, Stefan	Nes Verk	Norway			1047		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001994		FALSE	Pinned	Pinned type collection		TRUE	"Sørum,Våge VII-22.Munster", "Gk 5436 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Oppland	Vågå		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Sørem	Norway			1069		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001989		FALSE	Pinned	Pinned type collection		TRUE	"Sørum,Våge VI-22.Munster", "Gk 5434 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Oppland	Vågå		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Sørem	Norway			1068		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001992		FALSE	Pinned	Pinned type collection		TRUE	"Karasjok VII/10 Ths.Münster", "Karasjok VII/10 Ths.Münster", "Gk 5432 Z.M.Oslo", "coTYPUS"(green label)	2	0	0	0	0	FALSE														Finnmark	Karasjok		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Karasjok	Norway			1067		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001990		FALSE	Pinned	Pinned type collection		TRUE	"Karasjok VII/10 Ths.Münster", "Gk 5422 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Karasjok		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Karasjok	Norway			1066		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001988		FALSE	Pinned	Pinned type collection		TRUE	"Våge VII/06.Münster.", "Gk 5435 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Oppland	Vågå		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Vågå	Norway			1064		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001996		FALSE	Pinned	Pinned type collection		TRUE	"Karasjok VII/10 Ths.Münster", "Karasjok VII/10 Ths.Münster", "Gk 5423 Z.M.Oslo", "coTYPUS"(green label)	2	0	0	0	0	FALSE														Finnmark	Karasjok		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Karasjok	Norway			1063		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001991		FALSE	Pinned	Pinned type collection		TRUE	"Karasjok-09 Ths.Münster", "Gk 5431 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Karasjok		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Karasjok	Norway			1062		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001981		FALSE	Pinned	Pinned type collection		TRUE	"Lakselv,Pors. Münster VII/09", "Gk 5430 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1061		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001986		FALSE	Pinned	Pinned type collection		TRUE	"Lakselv,Pors. Norv.b. Münster VII-09", "Lakselv,Pors. Norv.b. Münster VII-09", "Gk 5427 Z.M.Oslo", "coTYPUS"(green label)	2	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1060		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001984		FALSE	Pinned	Pinned type collection		TRUE	"Lakselv,Pors. Münster VII/09", "Gk 5429 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1059		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001983		FALSE	Pinned	Pinned type collection		TRUE	"Lakselv,Pors. Münster VII/09", "Gk 54 24 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1058		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001982		FALSE	Pinned	Pinned type collection		TRUE	"Lakselv,Pors. Münster VII/09", "Gk 5433 Z.M.Oslo", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1057		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001993		FALSE	Pinned	Pinned type collection		TRUE	"Karasjok 09 Th.Münster.", "Gk 5425 Z.M.Oslo", "coTYPUS"(green label)	2	0	0	0	0	FALSE														Finnmark	Karasjok		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Karasjok	Norway			1056		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001980		FALSE	Pinned	Pinned type collection		TRUE	"Lakse.v,Pors. Münster VII/09", "Gk 5421 Z.M.Oslo", "hyperboreus", "alle er cotyper", "coTYPUS"(green label)	1	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1055		0
Coleoptera		Hydnobius hyperboreus		Species	hyperboreus	Strand	1943	0	10001987		FALSE	Pinned	Pinned type collection		TRUE	"Lakselv,Pors. Norv.b. Münster VII-09", "Lakselv,Pors. Norv.b. Münster VII-09", "Gk 5426 Z.M.Oslo", "coTYPUS"(green label)	2	0	0	0	0	FALSE														Finnmark	Porsanger		Coleoptera	Leiodidae	Sogda	Sogda ciliaris	Thomson, 1874				09.11.2005		Olberg, Stefan	Lakselv	Norway			1053		0
Coleoptera		Hydroporus palustris var fuscorufus		Variation	palustris var fuscorufus	Münster	0	0	10001889		FALSE	Pinned	Pinned type collection		FALSE	"14. Synfjeldet, Torpen, Münster."	1	0	0	0	0	FALSE																	Coleoptera	Dytiscidae	Hydroporus	Hydroporus palustris	Linnaeus, 1761				07.11.2005		Olberg, Stefan					900		0
Coleoptera		Hydroporus palustris var fuscorufus		Variation	palustris var fuscorufus	Münster	0	0	10001890		FALSE	Pinned	Pinned type collection		FALSE	"14. Synfjeldet, Torpen, Münster."	1	0	0	0	0	FALSE																	Coleoptera	Dytiscidae	Hydroporus	Hydroporus palustris	Linnaeus, 1761				07.11.2005		Olberg, Stefan					899		0
Coleoptera		Hydroporus palustris var fuscorufus		Variation	palustris var fuscorufus	Münster	0	0	10001891		FALSE	Pinned	Pinned type collection		TRUE	"14. Synfjeldet, Torpen, Münster.", "TYPUS"(red label), "H. palustris v. fuscorufus m. type"	1	0	0	0	0	FALSE																	Coleoptera	Dytiscidae	Hydroporus	Hydroporus palustris	Linnaeus, 1761				07.11.2005		Olberg, Stefan					898		0
Coleoptera		Hydroporus palustris var fuscorufus		Variation	palustris var fuscorufus	Münster	0	0	10001888		FALSE	Pinned	Pinned type collection		FALSE	"14. Synfjeldet, Torpen, Münster."	1	0	0	0	0	FALSE																	Coleoptera	Dytiscidae	Hydroporus	Hydroporus palustris	Linnaeus, 1761				07.11.2005		Olberg, Stefan					897		0
Coleoptera		Hygrotus quinquelineatus var disjunctus		Variation	quinquelineatus var disjunctus	Münster	0	0	10001912		FALSE	Pinned	Pinned type collection		FALSE	"Dovre: Lågendal VI-18.Munster"	1	0	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Dytiscidae	Hygrotus	Hygrotus quinquelineatus	Zetterstedt, 1828				07.11.2005		Olberg, Stefan	Lågen	Norway			933		0
Coleoptera		Hygrotus quinquelineatus var disjunctus		Variation	quinquelineatus var disjunctus	Münster	0	0	10001915		FALSE	Pinned	Pinned type collection		FALSE	"Dovre: Lågendal VI-18.Munster"	1	0	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Dytiscidae	Hygrotus	Hygrotus quinquelineatus	Zetterstedt, 1828				07.11.2005		Olberg, Stefan	Lågen	Norway			922		0
Coleoptera		Hygrotus quinquelineatus var disjunctus		Variation	quinquelineatus var disjunctus	Münster	0	0	10001914		FALSE	Pinned	Pinned type collection		FALSE	"Otta, Sell Münster 27/6.22"	1	0	0	0	0	FALSE														Oppland	Sel		Coleoptera	Dytiscidae	Hygrotus	Hygrotus quinquelineatus	Zetterstedt, 1828				07.11.2005		Olberg, Stefan	Otta	Norway			921		0
Coleoptera		Hygrotus quinquelineatus var disjunctus		Variation	quinquelineatus var disjunctus	Münster	0	0	10001913		FALSE	Pinned	Pinned type collection		FALSE	"Otta, Sell Münster 27/6.22", "H. 5-lineatus v. disjunctus"	1	0	0	0	0	FALSE														Oppland	Sel		Coleoptera	Dytiscidae	Hygrotus	Hygrotus quinquelineatus	Zetterstedt, 1828				07.11.2005		Olberg, Stefan	Otta	Norway			920		0
Coleoptera		Hygrotus quinquelineatus var disjunctus		Variation	quinquelineatus var disjunctus	Münster	0	0	10001911		FALSE	Pinned	Pinned type collection		FALSE	"Otta, Sell Münster 15/6.22", "Hygr. 5-lineat ab. disjunctus"	1	0	0	0	0	FALSE														Oppland	Sel		Coleoptera	Dytiscidae	Hygrotus	Hygrotus quinquelineatus	Zetterstedt, 1828				07.11.2005		Olberg, Stefan	Otta	Norway			919		0
Coleoptera		Hygrotus versicolor var confluens		Variation	versicolor var confluens	Münster	0	0	10001910		FALSE	Pinned	Pinned type collection		FALSE	"Kragerø"	1	0	0	0	0	FALSE														Telemark	Kragerø		Coleoptera	Dytiscidae	Hygrotus	Hygrotus versicolor	Schaller, 1783				07.11.2005		Olberg, Stefan	Kragerø	Norway			918		0
Coleoptera		Hygrotus versicolor var confluens		Variation	versicolor var confluens	Münster	0	0	10001907		FALSE	Pinned	Pinned type collection		FALSE	"Tvedestrand Münster. 05"	1	0	0	0	0	FALSE														Aust-Agder	Tvedestrand		Coleoptera	Dytiscidae	Hygrotus	Hygrotus versicolor	Schaller, 1783				07.11.2005		Olberg, Stefan	Tvedestrand	Norway			917		0
Coleoptera		Hygrotus versicolor var confluens		Variation	versicolor var confluens	Münster	0	0	10001906		FALSE	Pinned	Pinned type collection		FALSE	"Sandnes, Dr.dal 5-20.Munster", "H. versicolor v. confluens"	1	0	0	0	0	FALSE																	Coleoptera	Dytiscidae	Hygrotus	Hygrotus versicolor	Schaller, 1783				07.11.2005		Olberg, Stefan					915		0
Coleoptera		Hygrotus versicolor var confluens		Variation	versicolor var confluens	Münster	0	0	10001909		FALSE	Pinned	Pinned type collection		FALSE	"Tvedestrand Münster. 05"	1	0	0	0	0	FALSE														Aust-Agder	Tvedestrand		Coleoptera	Dytiscidae	Hygrotus	Hygrotus versicolor	Schaller, 1783				07.11.2005		Olberg, Stefan	Tvedestrand	Norway			910		0
Coleoptera		Oxypoda oeklandi		Species	oeklandi	Münster	0	0	10002039		FALSE	Pinned	Pinned type collection		TRUE	"Novaj. Semlja. 16", "Økland", "Oxypoda øklandi n. sp.", Typus (red label)"	1	0	0	0	0	FALSE											Novaja Semlya	Russia	1921												12.10.2005		Lønnve, Ole					356		
Coleoptera		Potosia coneiliatrix		Species	coneiliatrix	..	0	0	10002060	..	FALSE	Pinned	Pinned type collection		TRUE	"v. Bodemeyer Asia minor Alhem Dagh", " 108", "Potosia coneiliatrix typ!..?", "Type (red label)".	1	0	0	0	0	FALSE																									04.11.2005		Lønnve, Ole					792		0
Coleoptera		iluminae		Species	iluminae	..	0	0	10002061	..	FALSE	Pinned	Pinned type collection		TRUE	"Syr-Darja B.v. Bodemyer", "38", "Potosia iluminae cotype", "cotype (red label)".	1	0	0	0	0	FALSE																									04.11.2005		Lønnve, Ole					794		0
Coleoptera		Precynotarsus hortensis		Species	hortensis	..	0	0	10002062	..	FALSE	Pinned	Pinned type collection		TRUE	"Precynotarsus hortensis Lea, Co-type ..?".	1	0	0	0	0	FALSE																									04.11.2005		Lønnve, Ole					797		0
Coleoptera		Precynotarsus maculatus		Species	maculatus	..	0	0	10002064	..	FALSE	Pinned	Pinned type collection		TRUE	"Precynotarsus maculatus Les. Co type Tasmania".	2	0	0	0	0	FALSE																									04.11.2005		Lønnve, Ole					801		0
Coleoptera		..		Species	..	..	0	0	10002065	..	FALSE	Pinned	Pinned type collection		TRUE	"Ooldea, S.A., A. M. Lea", "Prisophuice subariateis Lea. Co-type".	3	0	0	0	0	FALSE																									04.11.2005		Lønnve, Ole					806		0
Coleoptera		Pterostichus gjøæ		Species	gjøe	Poppius	0	0	10002003		FALSE	Pinned	Pinned type collection		TRUE	" 6 July 1906", " Pterostichus n. sp.", "Typus (red label)"	1	0	0	0	0	FALSE											Gjøa exp.	Nordvestpassasjen	1903-06												06.10.2005		Lønnve, Ole					223		
Coleoptera		Pterostichus gjøæ		Species	gjøæ	Poppius	0	0	10002004		FALSE	Pinned	Pinned type collection		TRUE	"6 July 1906", "Pterostichus n. sp.", " Pterostichus gjøae n. .",  " Typus (red label)"	1	0	0	0	0	FALSE											Gjøa exp.	Nordvestpassasjen	1903-06												06.10.2005		Lønnve, Ole					224		
Coleoptera	Anobiidae	Dorcatoma robusta		Species	robusta	A. Strand	1938	0	10001730		FALSE	Pinned	Pinned type collection		TRUE	"Rundhaug M.elv A.Strand 14/6 37", "TYPUS Dorcatoma robusta A. Strand"(red label)	1	1	0	0	0	FALSE														Troms	Målselv		Coleoptera	Anobiidae	Dorcatoma	Dorcatoma robusta	Strand, 1938				11.10.2005		Olberg, Stefan	Rundhaug, Målselv	Norway			330		
Coleoptera	Byrrhidae	Arctobyrrhus dovrensis		Species	dovrensis	Münster	1902	0	10001805		FALSE	Pinned	Pinned type collection		FALSE	"Foldal. Krokhaug Münster VI/13."	1	0	0	0	0	FALSE														Hedmark	Folldal		Coleoptera	Byrrhidae	Arctobyrrhus	Arctobyrrhus dovrensis	Münster, 1902				04.11.2005		Olberg, Stefan	Krokhaug	Norway			812		0
Coleoptera	Byrrhidae	Arctobyrrhus dovrensis		Species	dovrensis	Münster	1902	0	10001807		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster."	2	0	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Arctobyrrhus	Arctobyrrhus dovrensis	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			811		0
Coleoptera	Byrrhidae	Arctobyrrhus dovrensis		Species	dovrensis	Münster	1902	0	10001806		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster."	2	0	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Arctobyrrhus	Arctobyrrhus dovrensis	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			809		0
Coleoptera	Byrrhidae	Arctobyrrhus dovrensis		Species	dovrensis	Münster	1902	0	10001804		FALSE	Pinned	Pinned type collection		TRUE	"Jönåen, Dovre 17/VI.17 Münster", "TYPUS"(red label), "Arctobyrrhus dovrensis M. 1902	1	0	0	0	0	FALSE																	Coleoptera	Byrrhidae	Arctobyrrhus	Arctobyrrhus dovrensis	Münster, 1902				04.11.2005		Olberg, Stefan					803		0
Coleoptera	Byrrhidae	Syncalypta cyclolepidia		Species	cyclolepidia	Münster	0	0	10001802		FALSE	Pinned	Pinned type collection		FALSE	"Foldal Krokh. VI/13 Münster", "Syncalypta cyclolepid.", "TYPUS"(red label)	5	0	0	0	0	FALSE														Hedmark	Folldal		Coleoptera	Byrrhidae	Curimopsis	Curimopsis cyclolepidia	Münster, 1902				04.11.2005		Olberg, Stefan	Krokhaug	Norway			808		0
Coleoptera	Byrrhidae	Syncalypta cyclolepidia		Species	cyclolepidia	Münster	0	0	10001800		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster"	1	0	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Curimopsis	Curimopsis cyclolepidia	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			807		0
Coleoptera	Byrrhidae	Syncalypta cyclolepidia		Species	cyclolepidia	Münster	0	0	10001799		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster"	1	0	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Curimopsis	Curimopsis cyclolepidia	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			805		0
Coleoptera	Byrrhidae	Syncalypta cyclolepidia		Species	cyclolepidia	Münster	0	0	10001803		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster"	1	1	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Curimopsis	Curimopsis cyclolepidia	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			804		0
Coleoptera	Byrrhidae	Syncalypta cyclolepidia		Species	cyclolepidia	Münster	0	0	10001798		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster"	1	1	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Curimopsis	Curimopsis cyclolepidia	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			802		0
Coleoptera	Byrrhidae	Syncalypta cyclolepidia		Species	cyclolepidia	Münster	0	0	10001801		FALSE	Pinned	Pinned type collection		FALSE	"Dovre Ths Münster"	1	1	0	0	0	FALSE														Oppland	Dovre		Coleoptera	Byrrhidae	Curimopsis	Curimopsis cyclolepidia	Münster, 1902				04.11.2005		Olberg, Stefan	Dovre	Norway			800		0
Coleoptera	Carabidae	Amara sarsi		Species	sarsi	Münster	1927	0	10001849		FALSE	Pinned	Pinned type collection		FALSE	"Tøien.", "Schøyen"	1	0	0	0	0	FALSE														Oslo	Oslo		Coleoptera	Carabidae	Amara	Amara ovata	Fabricius, 1792				04.11.2005		Olberg, Stefan	Tøyen	Norway			856		0
Coleoptera	Carabidae	Amara sarsi		Species	sarsi	Münster	1927	0	10001850		FALSE	Pinned	Pinned type collection		FALSE	"Storjord, Saltdal. 24/4. 85. Hagemann.", "23"(violet label)	1	0	0	0	0	FALSE														Nordland	Saltdal		Coleoptera	Carabidae	Amara	Amara ovata	Fabricius, 1792				04.11.2005		Olberg, Stefan	Storjord	Norway			855		0
Coleoptera	Carabidae	Amara sarsi		Species	sarsi	Münster	1927	0	10001852		FALSE	Pinned	Pinned type collection		FALSE	"32:Saltdalen Hagemann", " "(green label)	1	0	0	0	0	FALSE														Nordland	Saltdal		Coleoptera	Carabidae	Amara	Amara ovata	Fabricius, 1792				04.11.2005		Olberg, Stefan	Saltdalen	Norway			854		0
Coleoptera	Carabidae	Amara sarsi		Species	sarsi	Münster	1927	0	10001851		FALSE	Pinned	Pinned type collection		TRUE	"32:Saltdalen Hagemann", "152", "TYPUS"(red label), Amara Sarsi n.sp.	1	0	0	0	0	FALSE														Nordland	Saltdal		Coleoptera	Carabidae	Amara	Amara ovata	Fabricius, 1792				04.11.2005		Olberg, Stefan	Saltdalen	Norway			853		0
Coleoptera	Carabidae	Bembidion grapei var nitiduloides		Variation	grapei var nitiduloides	Münster	0	0	10001998		FALSE	Pinned	Pinned type collection		TRUE	"Kåfjord,Alten Münster. 08", "B. Grapei v. nitiduloides Type", "Gk 2487 Z.M.Oslo"	1	0	0	0	0	FALSE														Finnmark	Alta		Coleoptera	Carabidae	Bembidion	Bembidion yukonum	Fall, 1926				14.11.2005		Olberg, Stefan	Kåfjord	Norway			1084		0
Coleoptera	Carabidae	Bembidion hyperboreaorum		Species	hyperboreaorum	Münster	1923	0	10001958		FALSE	Pinned	Pinned type collection		FALSE	"Bojobæske, Alten Münster.2.7.10"	4	0	0	0	0	FALSE														Finnmark	Alta		Coleoptera	Carabidae	Bembidion	Bembidion hyperboreaorum	Munster, 1923				08.11.2005		Olberg, Stefan	Bojobaeski, Alta	Norway			1003		0
Coleoptera	Carabidae	Bembidion hyperboreaorum		Species	hyperboreaorum	Münster	1923	0	10001959		FALSE	Pinned	Pinned type collection		FALSE	"Bojobæske, Alten Münster.2.7.10"	1	0	0	0	0	FALSE														Finnmark	Alta		Coleoptera	Carabidae	Bembidion	Bembidion hyperboreaorum	Munster, 1923				08.11.2005		Olberg, Stefan	Bojobaeski, Alta	Norway			1002		0
Coleoptera	Carabidae	Bembidion hyperboreaorum		Species	hyperboreaorum	Münster	1923	0	10001957		FALSE	Pinned	Pinned type collection		TRUE	"Bojobæske, Alten Münster.2.7.10", "TYPUS"(red label), "Bembidion hyperboraeorum type."	2	0	0	0	0	FALSE														Finnmark	Alta		Coleoptera	Carabidae	Bembidion	Bembidion hyperboreaorum	Munster, 1923				08.11.2005		Olberg, Stefan	Bojobaeski, Alta	Norway			1000		0
Coleoptera	Carabidae	Bembidion hyperboreaorum		Species	hyperboreaorum	Münster	1923	0	10001960		FALSE	Pinned	Pinned type collection		FALSE	"Bojobæske, Alten Münster.2.7.10", "Bojobæske, Alten Münster.2.7.10"	4	0	0	0	0	FALSE														Finnmark	Alta		Coleoptera	Carabidae	Bembidion	Bembidion hyperboreaorum	Munster, 1923				08.11.2005		Olberg, Stefan	Bojobaeski, Alta	Norway			995		0
